First_Published,Advisory,Severity,Summary,Product Names,cvss_base_score
2017-02-08T16:00:00-0800,Cisco ASA Clientless SSL VPN CIFS Heap Overflow Vulnerability,High,"A vulnerability in Common Internet Filesystem (CIFS) code in the
Clientless SSL VPN functionality of Cisco ASA Software could allow an
authenticated, remote attacker to cause a heap overflow.<br />
<br />
The
vulnerability is due to insufficient validation of user supplied input. An attacker could
exploit this vulnerability by sending a crafted URL to the affected
system. An exploit could allow the remote attacker to cause a reload of the
affected system or potentially execute code.<br />
<strong><br />
Note:</strong> Only traffic directed to the affected system can
be used to exploit this vulnerability. This vulnerability affects
systems configured in routed firewall mode only and in single or
multiple context mode. This vulnerability can be triggered by IPv4 or
IPv6 traffic. A valid TCP connection is needed to perform the attack. The attacker needs to have valid credentials to log in to the Clientless SSL VPN portal.<br />
<br />
Cisco has released software updates that address this vulnerability. Workarounds that mitigate this vulnerability are available.
This advisory is available at the following link:<br />
<a href=""https://tools.cisco.com/security/center/content/CiscoSecurityAdvisory/cisco-sa-20170208-asa"">https://tools.cisco.com/security/center/content/CiscoSecurityAdvisory/cisco-sa-20170208-asa</a>",[u'Cisco Adaptive Security Appliance (ASA) Software '],8.8
2013-08-01T16:00:00-0700,OSPF LSA Manipulation Vulnerability in Multiple Cisco Products,Medium,"Multiple Cisco products are affected by a vulnerability involving the Open Shortest Path First (OSPF) Routing Protocol Link State Advertisement (LSA) database. This vulnerability could allow an unauthenticated attacker to take full control of the OSPF Autonomous System (AS) domain routing table, blackhole traffic, and intercept traffic.<br />
<br />
The attacker could trigger this vulnerability by injecting crafted OSPF packets. Successful exploitation could cause flushing of the routing table on a targeted router, as well as propagation of the crafted OSPF LSA type 1 update throughout the OSPF AS domain.<br />
<br />
To exploit this vulnerability, an attacker must accurately determine certain parameters within the LSA database on the target router. This vulnerability can only be triggered by sending crafted unicast or multicast LSA type 1 packets. No other LSA type packets can trigger this vulnerability.<br />
<br />
OSPFv3 is not affected by this vulnerability. Fabric Shortest Path First (FSPF) protocol is not affected by this vulnerability.<br />
<br />
Workarounds that address this vulnerability are available.
This advisory is available at the following link:<br />
<a href=""http://tools.cisco.com/security/center/content/CiscoSecurityAdvisory/cisco-sa-20130801-lsaospf"">http://tools.cisco.com/security/center/content/CiscoSecurityAdvisory/cisco-sa-20130801-lsaospf</a>",[u'Cisco Adaptive Security Appliance (ASA) Software '],5.8
2017-01-25T16:00:00-0800,Cisco Adaptive Security Appliance CX Context-Aware Security Denial of Service Vulnerability,High,"A vulnerability in the data plane IP fragment handler of the Adaptive Security Appliance (ASA) CX Context-Aware Security module could allow an unauthenticated, remote attacker to cause the CX module to be unable to process further traffic, resulting in a denial of service (DoS) condition.<br />
<br />
The vulnerability is due to improper handling of IP fragments. An attacker could exploit this vulnerability by sending crafted fragmented IP traffic across the CX module. An exploit could allow the attacker to exhaust free packet buffers in shared memory (SHM), causing the CX module to be unable to process further traffic, resulting in a DoS condition.<br />
<br />
Cisco has not released and will not release software updates that address this vulnerability. There are no workarounds that address this vulnerability.<br />
<br />
This advisory is available at the following link:<br />
<a href=""https://tools.cisco.com/security/center/content/CiscoSecurityAdvisory/cisco-sa-20170125-cas"">https://tools.cisco.com/security/center/content/CiscoSecurityAdvisory/cisco-sa-20170125-cas</a>",[u'Cisco ASA CX Context-Aware Security Software '],8.6
2016-12-07T16:00:00-0800,Cisco FirePOWER Malware Protection Bypass Vulnerability,Medium,"A vulnerability in TCP processing in Cisco FirePOWER system software could allow an unauthenticated, remote attacker to download files that would normally be blocked.<br />
<br />
The vulnerability is due to out-of-order TCP segments (retransmissions out of the current window, which have already been acknowledged) not being properly processed before being passed to HTTP inspection, which for GZIP compressed streams causes GZIP decompression to fail. This results in an incorrect SHA-256 hash being calculated and potential malware not being detected. An attacker could exploit this vulnerability by tricking a user into downloading a file containing malware via HTTP from a specifically prepared server. An exploit could allow the attacker to bypass the malware protection provided by the FirePOWER system software.<br />
<br />
Workarounds that address this vulnerability are not available.<br />
<br />
This advisory is available at the following link: <a href=""https://tools.cisco.com/security/center/content/CiscoSecurityAdvisory/cisco-sa-20161207-fpwr"">https://tools.cisco.com/security/center/content/CiscoSecurityAdvisory/cisco-sa-20161207-fpwr</a>","[u'Cisco Firepower Threat Defense Software ', u'Cisco FirePOWER Services Software for ASA ']",4.3
2016-05-04T19:30:00-0700,Multiple Vulnerabilities in OpenSSL Affecting Cisco Products: May 2016 ,Medium,"On May 3, 2016, the OpenSSL Software Foundation released a security advisory that included six vulnerabilities. Of the six vulnerabilities disclosed, four of them may cause memory corruption or excessive memory usage, one could allow a padding oracle attack to decrypt traffic when the connection uses an AES CBC cipher and the server supports AES-NI, and, lastly, one is specific to a product performing an operation with<em> </em>Extended Binary Coded Decimal Interchange Code (EBCDIC) encoding.<br />
<br />
Multiple Cisco products incorporate a version of the OpenSSL package affected by one or more vulnerabilities. <br />
<br />
This advisory will be updated as additional information becomes available.
<br />
<br />
This advisory is available at the following link:<br />
<a href=""http://tools.cisco.com/security/center/content/CiscoSecurityAdvisory/cisco-sa-20160504-openssl"">http://tools.cisco.com/security/center/content/CiscoSecurityAdvisory/cisco-sa-20160504-openssl</a>","[u'Cisco Adaptive Security Appliance (ASA) Software ', u'Cisco ASA CX Context-Aware Security Software ']",NA
2016-11-16T16:00:00-0800,Cisco ASA Input Validation File Injection Vulnerability,Medium,"A vulnerability in the HTTP web-based management interface of the Cisco Adaptive Security Appliance (ASA) could allow an unauthenticated, remote attacker to inject arbitrary XML commands on the affected system.<br />
<br />
The vulnerability is due to improper user input validation. An attacker could exploit this vulnerability by crafting XML input into the affected fields of the web interface. An exploit could allow the attacker to impact the integrity of the device data.<br />
<br />
There are no workarounds that address this vulnerability.<br />
<br />
This advisory is available at the following link:<br />
<a href=""http://tools.cisco.com/security/center/content/CiscoSecurityAdvisory/cisco-sa-20161116-asa"">http://tools.cisco.com/security/center/content/CiscoSecurityAdvisory/cisco-sa-20161116-asa</a>",[u'Cisco Adaptive Security Appliance (ASA) Software '],4.3
2016-10-19T16:00:00-0700,Cisco ASA Software Identity Firewall Feature Buffer Overflow Vulnerability,Critical,"A vulnerability in the Identity Firewall feature of Cisco ASA Software could allow an unauthenticated, remote attacker to cause a reload of the affected system or to remotely execute code. <br />
<br />
The vulnerability is due to a buffer overflow in the affected code area. An attacker could exploit this vulnerability by sending a crafted NetBIOS packet in response to a NetBIOS probe sent by the ASA software. An exploit could allow the attacker to execute arbitrary code and obtain full control of the system or cause a reload of the affected system.<br />
<br />
<strong>Note:</strong> Only traffic directed to the affected system can be used to exploit this vulnerability. This vulnerability affects systems configured in routed and transparent firewall mode and in single or multiple context mode. This vulnerability can be triggered by IPv4 traffic.<br />
<br />
Cisco has released software updates that address this vulnerability. There is a workaround that addresses this vulnerability.
<br />
<br />
This advisory is available at the following link:<br />
<a href=""http://tools.cisco.com/security/center/content/CiscoSecurityAdvisory/cisco-sa-20161019-asa-idfw"">http://tools.cisco.com/security/center/content/CiscoSecurityAdvisory/cisco-sa-20161019-asa-idfw</a>",[u'Cisco Adaptive Security Appliance (ASA) Software '],9.3
2016-10-19T16:00:00-0700,Cisco ASA Software Local Certificate Authority Denial of Service Vulnerability,High,"A vulnerability in the local Certificate Authority (CA) feature of Cisco ASA Software could allow an unauthenticated, remote attacker to cause a reload of the affected system.<br />
<br />
The vulnerability is due to improper handling of crafted packets during the enrollment operation. An attacker could exploit this vulnerability by sending a crafted enrollment request to the affected system. An exploit could allow the attacker to cause the reload of the affected system.<br />
<br />
<strong>Note:</strong> Only HTTPS packets directed to the Cisco ASA
interface, where the local CA is allowing user enrollment, can be used to trigger this
vulnerability. This vulnerability affects
systems configured in routed firewall mode and in single
or
multiple context mode. <br />
<br />
Cisco has released software updates that address this vulnerability. There are no workarounds that address this vulnerability.<br />
<br />
This advisory is available at the following link:<br />
<a href=""http://tools.cisco.com/security/center/content/CiscoSecurityAdvisory/cisco-sa-20161019-asa-ca"">http://tools.cisco.com/security/center/content/CiscoSecurityAdvisory/cisco-sa-20161019-asa-ca</a>",[u'Cisco Adaptive Security Appliance (ASA) Software '],7.1
2016-10-05T16:00:00-0700,Cisco ASA Software DHCP Relay Denial of Service Vulnerability,Medium,"A vulnerability in the DHCP Relay feature of Cisco ASA Software could allow an unauthenticated, adjacent attacker to cause a denial of service (DoS) condition by causing an interface wedge.<br />
<br />
The vulnerability is due to improper handling of resources linked with the DHCP Relay feature. An attacker could exploit this vulnerability by sending DHCP packets at specific rates. An exploit could allow an attacker to cause an interface to become wedged, and stop processing incoming traffic. Once this state is reached, restoration of service can only be achieved by reloading the device.<br />
<br />
Cisco has released software updates that address this vulnerability. Workarounds that mitigate this vulnerability are not available.<br />
<br />
This advisory is available at the following link: <a href=""http://tools.cisco.com/security/center/content/CiscoSecurityAdvisory/cisco-sa-20161005-asa-dhcp"">http://tools.cisco.com/security/center/content/CiscoSecurityAdvisory/cisco-sa-20161005-asa-dhcp</a>",[u'Cisco Adaptive Security Appliance (ASA) Software '],6.1
2015-12-04T17:38:00-0800,Multiple Vulnerabilities in OpenSSL (December 2015) Affecting Cisco Products,Medium,"On December 3, 2015, the OpenSSL Project released a security advisory detailing five vulnerabilities.<br />
<br />
Multiple Cisco products incorporate a version of the OpenSSL package affected by one or more vulnerabilities that could allow an unauthenticated, remote attacker to cause a denial of service (DoS) condition.&nbsp;<br />
<br />
This advisory will be updated as additional information becomes available.<br />
<br />
Cisco will release software updates that address these vulnerabilities.<br />
<br />
Workarounds that mitigate these vulnerabilities are not available.<br />
<br />
This advisory is available at the following link:<br />
<a href=""http://tools.cisco.com/security/center/content/CiscoSecurityAdvisory/cisco-sa-20151204-openssl"">http://tools.cisco.com/security/center/content/CiscoSecurityAdvisory/cisco-sa-20151204-openssl</a>","[u'Cisco Adaptive Security Appliance (ASA) Software ', u'Cisco ASA CX Context-Aware Security Software ']",NA
2016-08-17T18:45:00-0700,Cisco Adaptive Security Appliance SNMP Remote Code Execution Vulnerability,High,"A vulnerability in the Simple Network Management Protocol (SNMP) code of Cisco Adaptive Security Appliance (ASA) Software could allow an authenticated, remote attacker to cause a reload of the affected system or to remotely execute code.<br />
<br />
The vulnerability is due to a buffer overflow in the affected code area. The vulnerability affects all versions of SNMP (versions 1, 2c, and 3) when enabled on a virtual or physical Cisco ASA device. An attacker could exploit this vulnerability by sending crafted SNMP packets to an SNMP-enabled interface on the affected system. An exploit could allow the attacker to execute arbitrary code and obtain full control of the system or to cause a reload of the affected system. The attacker must know the SNMP community string to exploit this vulnerability.<br />
<br />
<strong>Note:</strong> Only traffic directed to the affected system can be used to exploit this vulnerability. This vulnerability affects systems configured in routed and transparent firewall mode only and in single or multiple context mode. This vulnerability can be triggered by IPv4 traffic only. The attacker requires knowledge of the configured SNMP community string in SNMP version 1 and SNMP version 2c or a valid username and password for SNMP version 3.<br />
<br />
Cisco has released software updates that address this vulnerability. Mitigations are listed in the Workarounds section of this advisory.<br />
<br />
This advisory is available at the following link:<br />
<a href=""http://tools.cisco.com/security/center/content/CiscoSecurityAdvisory/cisco-sa-20160817-asa-snmp"">http://tools.cisco.com/security/center/content/CiscoSecurityAdvisory/cisco-sa-20160817-asa-snmp</a>","[u'Cisco Adaptive Security Appliance (ASA) Software ', u'Cisco ASA 1000V Cloud Firewall Software ', u'Cisco Firepower Threat Defense Software ', u'Cisco FirePOWER Services Software for ASA ']",8.5
2016-05-25T16:00:00-0700,Cisco Products IPv6 Neighbor Discovery Crafted Packet Denial of Service Vulnerability,High,"A vulnerability in the IP Version 6 (IPv6) packet processing functions of multiple Cisco products could allow an unauthenticated, remote attacker to cause an affected device to stop processing IPv6 traffic, leading to a denial of service (DoS) condition on the device.<br />
<br />
The vulnerability is due to insufficient processing logic for crafted IPv6 packets that are sent to an affected device. An attacker could exploit this vulnerability by sending crafted IPv6 Neighbor Discovery (ND) packets to an affected device for processing. A successful exploit could allow the attacker to cause the device to stop processing IPv6 traffic, leading to a DoS condition on the device.<br />
<br />
This vulnerability is not Cisco specific: any IPv6 processing unit not capable of dropping such packets early in the processing path or in hardware is affected by this vulnerability.<br />
<br />
Cisco will release software updates that address this vulnerability.<br />
<br />
This advisory is available at the following link:<br />
<a href=""http://tools.cisco.com/security/center/content/CiscoSecurityAdvisory/cisco-sa-20160525-ipv6"">http://tools.cisco.com/security/center/content/CiscoSecurityAdvisory/cisco-sa-20160525-ipv6</a>",[u'Cisco Adaptive Security Appliance (ASA) Software '],5.0
2013-02-26T15:52:21-0800,Cisco Adaptive Security Appliance Xlates Table Exhaustion Vulnerability,Medium,"Cisco Adaptive Security Appliance (ASA) Software contains a vulnerability that could allow an unauthenticated, remote attacker to cause a denial of service (DoS) condition. <br />
<br />
The vulnerability is due to the improper implementation of the Network Address Translation (NAT) process by the affected software. An unauthenticated, remote attacker could exploit this vulnerability by sending crafted packets to the targeted device. If successful, an attacker could cause a delay in new valid connections until the invalid entries expire, resulting in a DoS condition.<br />
<br />
Cisco has released software updates that address this vulnerability. There are no workarounds that address this vulnerability. However, mitigations for this vulnerability are available.<br />
<br />
This advisory is available at the following link:<br />
<a href=""http://tools.cisco.com/security/center/content/CiscoSecurityAdvisory/Cisco-SA-20130226-CVE-2013-1138"">http://tools.cisco.com/security/center/content/CiscoSecurityAdvisory/Cisco-SA-20130226-CVE-2013-1138</a><br />
<br />
Cisco indicates through the CVSS score that functional exploit code exists; however, the code is not known to be publicly available.",[u'Cisco Adaptive Security Appliance (ASA) Software '],5.0
2016-08-17T18:45:00-0700,Cisco Adaptive Security Appliance CLI Remote Code Execution Vulnerability,Medium,"A vulnerability in the command-line interface (CLI) parser of Cisco Adaptive Security Appliance (ASA) Software could allow an authenticated, local attacker to create a denial of service (DoS) condition or potentially execute arbitrary code. An attacker could exploit this vulnerability by invoking certain invalid commands in an affected device.<br />
<br />
Cisco has released software updates that address this vulnerability. There are no workarounds that address this vulnerability. This advisory is available at the following link:<br />
<a href=""http://tools.cisco.com/security/center/content/CiscoSecurityAdvisory/cisco-sa-20160817-asa-cli"">http://tools.cisco.com/security/center/content/CiscoSecurityAdvisory/cisco-sa-20160817-asa-cli</a>",[u'Cisco Adaptive Security Appliance (ASA) Software '],6.8
2016-07-11T09:30:00-0700,Cisco Adaptive Security Appliance Access Control List ICMP Echo Request Code Filtering Vulnerability,Medium,"A vulnerability in the Cisco&nbsp;Adaptive Security Appliance&nbsp;(ASA) Software implementation of access control list (ACL) permit and deny filters for ICMP echo reply messages could allow an unauthenticated, remote attacker to bypass ACL configurations for an affected device. ICMP traffic that should be denied may instead be allowed through an affected device.<br />
<br />
The vulnerability is due to the implementation of ACL-based filters for ICMP echo requests and the range of ICMP echo request subtypes. An attacker could exploit this vulnerability by sending ICMP echo request traffic to an affected device. A successful exploit could allow the attacker to bypass ACL configurations for the device, which could allow traffic that should be denied to instead be allowed through the device.<br />
<br />
Cisco has released software updates that address this vulnerability. There are no workarounds that address this vulnerability.<br />
<br />
This advisory is available at the following link: <a href=""http://tools.cisco.com/security/center/content/CiscoSecurityAdvisory/cisco-sa-20160711-asa"">http://tools.cisco.com/security/center/content/CiscoSecurityAdvisory/cisco-sa-20160711-asa</a>",[u'Cisco Adaptive Security Appliance (ASA) Software '],4.3
2016-06-03T16:00:00-0700,Multiple Vulnerabilities in Network Time Protocol Daemon Affecting Cisco Products: June 2016,High,"Multiple Cisco products incorporate a version of the Network Time Protocol daemon (ntpd) package. Versions of this package are affected by one or more vulnerabilities that could allow an unauthenticated, remote attacker to cause a denial of service (DoS) condition or modify the time being advertised by a device acting as a Network Time Protocol (NTP) server.<br />
<br />
On June 2, 2016, the NTP Consortium of the Network Time Foundation released a security notice that details five issues regarding DoS vulnerabilities and logic issues that may allow an attacker to shift a system's time.&nbsp;<br />
<br />
The new vulnerabilities disclosed in this document are as follows:<br />
<br />
<ul>
    <li>Network Time Protocol CRYPTO-NAK Denial of Service Vulnerability</li>
    <li>Network Time Protocol Bad Authentication Demobilizes Ephemeral Associations Vulnerability</li>
    <li>Network Time Protocol Processing Spoofed Server Packets Vulnerability</li>
    <li>Network Time Protocol Autokey Association Reset Vulnerability</li>
    <li>Network Time Protocol Broadcast Interleave Vulnerability</li>
</ul>
Additional details about each vulnerability are in the&nbsp;<a href=""http://support.ntp.org/bin/view/Main/SecurityNotice#April_2016_NTP_4_2_8p7_Security"">NTP Consortium Security Notice</a>.<br />
<br />
Cisco will release software updates that address these vulnerabilities.<br />
<br />
Workarounds that address one or more of these vulnerabilities may be available and will be documented in the Cisco bug for each affected product.<br />
<br />
This advisory is available at the following link:&nbsp;<br />
<a href=""http://tools.cisco.com/security/center/content/CiscoSecurityAdvisory/cisco-sa-20160603-ntpd"">http://tools.cisco.com/security/center/content/CiscoSecurityAdvisory/cisco-sa-20160603-ntpd</a><br />",[u'Cisco ASA CX Context-Aware Security Software '],NA
2016-03-02T12:30:00-0800,Multiple Vulnerabilities in OpenSSL Affecting Cisco Products: March 2016,Medium,"On March 1, 2016, the OpenSSL Software Foundation released a security advisory detailing seven vulnerabilities and a new attack, referred to as the <em>Decrypting RSA with Obsolete and Weakened eNcryption (DROWN)</em> attack. A total of eight Common Vulnerabilities and Exposures (CVEs) were assigned. Of the eight CVEs, three relate to the DROWN attack. The remaining CVEs track low severity vulnerabilities.<br />
<br />
DROWN is a cross-protocol attack that actively exploits weaknesses in SSL Version 2 (SSLv2) to decrypt passively collected Transport Layer Security (TLS) sessions. DROWN does not exploit a vulnerability in the TLS protocol or any specific implementation of the protocol.<br />
<br />
To execute a successful DROWN attack, the attacker must identify a server that supports both SSLv2 and TLS, and uses the same RSA key pair for both protocols. The attacker must also be able to collect TLS traffic for the server.
<br />
<br />
This advisory will be updated as additional information becomes available.
<br />
<br />
This advisory is available at the following link:<br />
<a href=""http://tools.cisco.com/security/center/content/CiscoSecurityAdvisory/cisco-sa-20160302-openssl"">http://tools.cisco.com/security/center/content/CiscoSecurityAdvisory/cisco-sa-20160302-openssl</a>","[u'Cisco Adaptive Security Appliance (ASA) Software ', u'Cisco ASA CX Context-Aware Security Software ']",NA
2016-02-10T16:00:00-0800,Cisco ASA Software IKEv1 and IKEv2 Buffer Overflow Vulnerability,Critical,"A vulnerability in the Internet Key Exchange (IKE) version 1 (v1)
and IKE version 2 (v2) code of Cisco ASA Software could allow an unauthenticated,
remote attacker to cause a reload of the affected system or to remotely
execute code. <br />
<br />
The vulnerability is due to a buffer overflow in
the affected code area. An attacker could exploit this vulnerability by
sending crafted UDP packets to the affected system. An exploit
could allow the attacker to execute arbitrary code and obtain full
control of the system or to cause a reload of the affected system.<br />
<br />
<strong>Note:</strong> Only traffic directed to the affected system can
be used to exploit this vulnerability. This vulnerability affects
systems configured in routed firewall mode only and in single or
multiple context mode. This vulnerability can be triggered by IPv4 and
IPv6 traffic.<br />
<br />
Cisco has released software updates that address this vulnerability.
This advisory is available at the following link:<br />
<a href=""http://tools.cisco.com/security/center/content/CiscoSecurityAdvisory/cisco-sa-20160210-asa-ike"">http://tools.cisco.com/security/center/content/CiscoSecurityAdvisory/cisco-sa-20160210-asa-ike</a>",[u'Cisco Adaptive Security Appliance (ASA) Software '],10.0
2016-05-17T14:00:00-0700,Cisco Adaptive Security Appliance VPN Memory Block Exhaustion Vulnerability,Medium,"A vulnerability in the IPsec code of Cisco&nbsp;Adaptive Security Appliance&nbsp;(ASA) Software could allow an authenticated, remote attacker to cause the depletion of a memory block, which may cause the system to stop forwarding traffic and result in a denial of service (DoS) condition.<br />
<br />
The vulnerability is due to an error in the implementation of ICMP error handling for IPsec packets. An attacker could exploit this vulnerability by sending crafted packets through an established LAN-to-LAN or Remote Access VPN tunnel. A successful exploit could allow the attacker to deplete available memory and cause system instability or cause the system to stop forwarding traffic.<br />
<br />
Cisco has released software updates that address this vulnerability. There are no workarounds that address this vulnerability.
<br />
<br />
This advisory is available at the following link: <a href=""http://tools.cisco.com/security/center/content/CiscoSecurityAdvisory/cisco-sa-20160517-asa-vpn"">http://tools.cisco.com/security/center/content/CiscoSecurityAdvisory/cisco-sa-20160517-asa-vpn</a>",[u'Cisco Adaptive Security Appliance (ASA) Software '],6.3
2016-05-17T00:00:00-0700,Cisco Adaptive Security Appliance XML Parser Denial of Service Vulnerability,Medium,"A vulnerability in XML parser code of Cisco Adaptive Security Appliance Software could allow an authenticated, remote attacker to cause system instability or a reload of the affected system.<br />
<br />
The vulnerability is due to insufficient hardening of the XML parser configuration. An attacker could exploit this vulnerability in multiple ways by utilizing a malicious file. An attacker with administrative privileges could exploit this by uploading a malicious XML file on the system and trigger the XML code to parse the malicious file. Additionally, an attacker with Clienteles SSL VPN access could exploit this vulnerability by sending a crafted XML file. An exploit would allow the attacker to crash the XML parser process, which could cause system instability, memory exhaustion, and in some cases lead to a reload of the affected system.<br />
<br />
Cisco has released software updates that address this vulnerability. Workarounds that address this vulnerability are not available.<br />
<br />
This advisory is available at the following link: <a href=""http://tools.cisco.com/security/center/content/CiscoSecurityAdvisory/cisco-sa-20160517-asa-xml"">http://tools.cisco.com/security/center/content/CiscoSecurityAdvisory/cisco-sa-20160517-asa-xml</a>",[u'Cisco Adaptive Security Appliance (ASA) Software '],6.8
2016-04-28T09:00:00-0700,Multiple Vulnerabilities in Network Time Protocol Daemon Affecting Cisco Products: April 2016,Medium,"Multiple Cisco products incorporate a version of the Network Time Protocol daemon (ntpd) package. Versions of this package are affected by one or more vulnerabilities that could allow an unauthenticated, remote attacker to cause a denial of service (DoS) condition or modify the time being advertised by a device acting as a Network Time Protocol (NTP) server.<br />
<br />
On April 26, 2016, the NTP Consortium of the Network Time Foundation released a security notice that details 11 issues regarding DoS vulnerabilities, information disclosure vulnerabilities, and logic issues that may allow an attacker to shift a system's time. Two of the vulnerabilities disclosed in the NTP security notice address issues that were previously disclosed without a complete fix.<br />
<br />
The new vulnerabilities disclosed in this document are as follows:<br />
<ul>
    <li>CVE-2016-1547: Network Time Protocol CRYPTO-NAK Denial of Service Vulnerability</li>
    <li>CVE-2016-1548: Network Time Protocol Interleave-Pivot Denial of Service Vulnerability</li>
    <li>CVE-2016-1549: Network Time Protocol Sybil Ephemeral Association Attack Vulnerability</li>
    <li>CVE-2016-1550: Network Time Protocol Improve NTP Security Against Buffer Comparison Timing Attacks</li>
    <li>CVE-2016-1551: Network Time Protocol Refclock Impersonation Vulnerability</li>
    <li>CVE-2016-2516: Network Time Protocol Duplicate IPs on Unconfig Directives Will Cause an Assertion Botch in ntpd</li>
    <li>CVE-2016-2517: Network Time Protocol Remote Configuration Trustedkey/Requestkey/Controlkey Values Are Not Properly Validated</li>
    <li>CVE-2016-2518: Network Time Protocol Crafted addpeer Causes Array Wraparound with MATCH_ASSOC</li>
    <li>CVE-2016-2519: Network Time Protocol Remote ctl_getitem() Return Value Not Always Checked</li>
</ul>
The two vulnerabilities that were previously disclosed without a complete fix are as follows:<br />
<ul>
    <li>CVE-2015-8138:&nbsp;Network Time Protocol Zero Origin Timestamp Bypass</li>
    <li>CVE-2015-7704:&nbsp;Network Time Protocol Packet Processing Denial of Service Vulnerability</li>
</ul>
Those vulnerabilities were disclosed by Cisco in the following Cisco Security Advisories:<br />
<ul>
    <li>
    <a href=""https://tools.cisco.com/security/center/content/CiscoSecurityAdvisory/cisco-sa-20151021-ntp"">Multiple Vulnerabilities in ntpd Affecting Cisco Products - October 2015</a></li>
    <li>
    <a href=""https://tools.cisco.com/security/center/content/CiscoSecurityAdvisory/cisco-sa-20160127-ntpd"">Multiple Vulnerabilities in Network Time Protocol Daemon Affecting Cisco Products: January 2016</a></li>
</ul>
Additional details about each vulnerability are in the <a href=""http://support.ntp.org/bin/view/Main/SecurityNotice#April_2016_NTP_4_2_8p7_Security"">NTP Consortium Security Notice</a>.<br />
<br />
Cisco will release software updates that address these vulnerabilities.<br />
<br />
Workarounds that address one or more of these vulnerabilities may be available and will be documented in the Cisco bug for each affected product.<br />
<br />
This advisory is available at the following link: <br />
<a href=""http://tools.cisco.com/security/center/content/CiscoSecurityAdvisory/cisco-sa-20160428-ntpd"">http://tools.cisco.com/security/center/content/CiscoSecurityAdvisory/cisco-sa-20160428-ntpd</a><br />
<br />",[u'Cisco ASA CX Context-Aware Security Software '],NA
2016-04-20T16:00:00-0700,Multiple Cisco Products libSRTP Denial of Service Vulnerability,High,"Cisco released version 1.5.3 of the Secure Real-Time Transport Protocol (SRTP) library (libSRTP), which addresses a denial of service (DoS) vulnerability. Multiple Cisco products incorporate a vulnerable version of the libSRTP library.<br />
<br />
The vulnerability is in the encryption processing subsystem of libSRTP and could allow an unauthenticated, remote attacker to trigger a DoS condition. The vulnerability is due to improper input validation of certain fields of SRTP packets. An attacker could exploit this vulnerability by sending a crafted SRTP packet designed to trigger the issue to an affected device.<br />
<br />
The impact of this vulnerability on Cisco products may vary depending on the affected product. Details about the impact on each product are outlined in the ""Conditions"" section of each Cisco bug for this vulnerability. The bug IDs are listed at the top of this advisory and in the table in ""Vulnerable Products.""<br />
<br />
This advisory is available at the following link: <br />
<br />
<a href=""http://tools.cisco.com/security/center/content/CiscoSecurityAdvisory/cisco-sa-20160420-libsrtp"">http://tools.cisco.com/security/center/content/CiscoSecurityAdvisory/cisco-sa-20160420-libsrtp</a>",[u'Cisco Adaptive Security Appliance (ASA) Software '],7.8
2016-05-04T16:00:00-0700,Cisco Adaptive Security Appliance with FirePOWER Services Kernel Logging Denial of Service Vulnerability,High,"A vulnerability in the kernel logging configuration for Firepower System Software for the Adaptive Security Appliance (ASA) 5585-X FirePOWER Security Services Processor (SSP) module could allow an unauthenticated, remote attacker to cause a denial of service (DoS) condition due to high consumption of system resources.&nbsp;<br />
<br />
The vulnerability is due to the logging of certain IP packets. An attacker could exploit this vulnerability by sending a flood of specially crafted IP packets to the affected device. An exploit could allow the attacker to cause the Cisco FirePOWER module to cease inspecting traffic or go offline.<br />
<br />
Cisco has released software updates that address this vulnerability. There are no workarounds that address this vulnerability.
<br />
<br />
This advisory is available at the following link:<br />
<br />
<a href=""http://tools.cisco.com/security/center/content/CiscoSecurityAdvisory/cisco-sa-20160504-fpkern"">http://tools.cisco.com/security/center/content/CiscoSecurityAdvisory/cisco-sa-20160504-fpkern</a>",[u'Cisco ASA with FirePOWER Services '],7.8
2016-04-20T16:00:00-0700,Cisco Adaptive Security Appliance Software DHCPv6 Relay Denial of Service Vulnerability,High,"A vulnerability in the DHCPv6 relay feature of Cisco&nbsp;Adaptive Security Appliance&nbsp;(ASA) Software could allow an unauthenticated, remote attacker to cause an affected device to reload.<br />
<br />
The vulnerability is due to insufficient validation of DHCPv6 packets. An attacker could exploit this vulnerability by sending crafted DHCPv6 packets to an affected device, resulting in a denial of service (DoS) condition.<br />
<br />
This vulnerability affects systems configured in routed firewall mode and in single or multiple context mode. Cisco&nbsp;ASA Software is affected by this vulnerability only if the software is configured with the DHCPv6 relay feature. The vulnerability is triggered only by IPv6 traffic.<br />
<br />
This vulnerability affects Cisco&nbsp;ASA Software release 9.4.1 only.<br />
<br />
Cisco has released software updates that address this vulnerability. There are no workarounds that address this vulnerability.<br />
<br />
This advisory is available at the following link: <a href=""http://tools.cisco.com/security/center/content/CiscoSecurityAdvisory/cisco-sa-20160420-asa-dhcpv6"">http://tools.cisco.com/security/center/content/CiscoSecurityAdvisory/cisco-sa-20160420-asa-dhcpv6</a>",[u'Cisco Adaptive Security Appliance (ASA) Software '],7.8
